price,bedRoom,bathroom,balcony,floorNum,agePossession,Location,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category
185.0,3.0,3.0,3.0,0.0,Relatively New,sector 50,0,0,0,0,1662.0,Unfurnished,Not Luxurious
49.0,2.0,2.0,2.0,2.0,Relatively New,sector 92,0,0,0,0,1197.6,Unfurnished,Semi Luxurious
185.0,3.0,2.0,3.0,1.0,Moderately Old,near sector 29,1,1,0,0,1510.0,Unfurnished,Luxurious
230.0,3.0,4.0,3.0,10.0,New Property,sector 109,1,0,0,0,2068.0,Unfurnished,Semi Luxurious
150.0,2.0,2.0,2.0,10.0,Relatively New,sector 67,0,0,0,1,1620.0,Fully Furnished,Not Luxurious
125.0,2.0,2.0,3.0,15.0,Under Construction,sohna,0,0,0,0,1662.0,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,3.0,New Property,sector 77,0,0,0,0,1608.0,Unfurnished,Semi Luxurious
160.0,3.0,3.0,3.0,5.0,New Property,sector 89,0,0,0,0,1568.0,Unfurnished,Not Luxurious
110.0,4.0,3.0,3.0,9.0,Relatively New,sector 95,1,0,0,0,3050.4,Unfurnished,Semi Luxurious
170.0,3.0,4.0,2.0,1.0,Under Construction,sector 92,0,0,0,0,1304.0,Unfurnished,Not Luxurious
146.0,4.0,6.0,3.0,8.0,New Property,sector 76,1,0,0,0,2120.0,Unfurnished,Semi Luxurious
165.0,2.0,2.0,2.0,1.0,Under Construction,sector 63,0,0,0,0,864.8000000000001,Unfurnished,Not Luxurious
265.0,3.0,3.0,3.0,10.0,New Property,sector 88,0,0,0,0,148.8,Unfurnished,Luxurious
30.0,1.0,2.0,2.0,5.0,New Property,sector 103,0,0,0,0,434.256,Unfurnished,Semi Luxurious
65.0,3.0,2.0,2.0,7.0,New Property,sector 104,0,0,0,0,915.6,Unfurnished,Semi Luxurious
257.0,3.0,3.0,2.0,3.0,Under Construction,sector 61,0,1,0,0,1956.0,Unfurnished,Not Luxurious
78.0,2.0,2.0,3.0,2.0,Under Construction,sector 92,0,0,0,0,808.0,Unfurnished,Not Luxurious
33.0,2.0,2.0,1.0,14.0,New Property,sector 95,0,0,0,0,613.6,Unfurnished,Luxurious
120.0,2.0,2.0,2.0,0.0,Relatively New,sohna,0,0,0,0,1492.0,Unfurnished,Not Luxurious
40.0,3.0,2.0,1.0,3.0,Relatively New,sector 5,0,0,0,0,1080.0,Unfurnished,Semi Luxurious
43.0,2.0,2.0,1.0,2.0,Relatively New,sector 15,0,0,0,0,924.0,Fully Furnished,Semi Luxurious
450.0,4.0,6.0,3.0,17.0,Relatively New,sector 81,1,0,0,0,3360.0,Fully Furnished,Semi Luxurious
38.0,2.0,2.0,2.0,3.0,Relatively New,sector 107,0,0,0,0,520.0,Semi Furnished,Not Luxurious
75.0,2.0,2.0,2.0,5.0,Relatively New,sector 36,0,0,0,0,800.0,Fully Furnished,Semi Luxurious
321.0,3.0,3.0,3.0,9.0,New Property,sector 113,0,0,0,0,2016.0,Unfurnished,Semi Luxurious
35.0,2.0,2.0,2.0,14.0,New Property,sohna,0,0,0,0,664.992,Unfurnished,Semi Luxurious
75.0,2.0,2.0,1.0,5.0,Relatively New,sector 78,0,0,0,0,1239.0,Unfurnished,Not Luxurious
95.0,4.0,3.0,3.0,4.0,Moderately Old,sector 92,0,0,0,0,1564.8000000000002,Unfurnished,Semi Luxurious
90.0,3.0,3.0,0.0,7.0,Relatively New,sector 81,0,0,0,0,1780.0,Unfurnished,Not Luxurious
85.0,2.0,2.0,0.0,10.0,Relatively New,sector 93,0,0,0,0,597.0,Unfurnished,Not Luxurious
192.0,3.0,3.0,2.0,3.0,Relatively New,sector 76,0,0,0,0,1628.0,Unfurnished,Not Luxurious
120.0,3.0,3.0,2.0,2.0,Relatively New,sector 89,0,0,0,0,1423.0,Unfurnished,Not Luxurious
110.0,3.0,3.0,1.0,2.0,Under Construction,sector 37,0,0,1,0,1620.0,Fully Furnished,Semi Luxurious
650.0,4.0,4.0,3.0,9.0,Moderately Old,sector 43,1,0,0,0,2397.6,Unfurnished,Semi Luxurious
185.0,2.0,2.0,2.0,3.0,New Property,sector 61,0,0,0,0,1500.0,Unfurnished,Semi Luxurious
138.0,2.0,2.0,2.0,4.0,Under Construction,sector 55,0,0,0,0,1130.0,Fully Furnished,Luxurious
426.0,4.0,4.0,0.0,9.0,Relatively New,mehrauli gurgaon road,0,0,0,0,3250.0,Unfurnished,Not Luxurious
142.0,2.0,2.0,3.0,14.0,Relatively New,sector 102,0,0,0,0,1368.0,Unfurnished,Not Luxurious
230.0,2.0,2.0,2.0,23.0,Relatively New,sector 36,0,0,0,0,1479.0,Unfurnished,Not Luxurious
370.0,3.0,3.0,3.0,1.0,Under Construction,sector 63,0,0,0,0,2880.0,Unfurnished,Semi Luxurious
22.0,1.0,2.0,2.0,2.0,New Property,sector 104,0,0,0,0,361.536,Unfurnished,Semi Luxurious
60.0,2.0,2.0,3.0,7.0,New Property,sector 37,0,0,0,0,520.0,Unfurnished,Semi Luxurious
165.0,3.0,4.0,3.0,14.0,Under Construction,sector 111,1,0,0,0,1860.0,Unfurnished,Not Luxurious
20.0,1.0,2.0,2.0,3.0,New Property,sector 104,0,0,0,0,361.2,Unfurnished,Not Luxurious
75.0,3.0,4.0,3.0,2.0,Moderately Old,sector 92,0,1,0,0,1920.0,Unfurnished,Semi Luxurious
430.0,4.0,5.0,3.0,4.0,New Property,sector 48,1,1,1,0,3720.0,Unfurnished,Semi Luxurious
190.0,3.0,3.0,3.0,10.0,New Property,sector 70,1,0,1,1,1560.0,Unfurnished,Not Luxurious
220.00000000000003,3.0,4.0,3.0,3.0,Moderately Old,sector 28,1,0,0,0,2112.0,Semi Furnished,Not Luxurious
200.0,3.0,3.0,3.0,0.0,Relatively New,sector 39,0,0,0,0,2400.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,2.0,14.0,Relatively New,sector 102,0,0,0,0,915.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,2.0,14.0,Relatively New,sector 102,0,0,0,0,915.0,Unfurnished,Not Luxurious
40.0,3.0,2.0,2.0,6.0,Relatively New,sector 95,0,0,0,0,822.0,Unfurnished,Not Luxurious
100.0,1.0,1.0,1.0,8.0,Relatively New,sector 49,0,0,0,0,850.0,Unfurnished,Not Luxurious
162.0,3.0,2.0,3.0,10.0,Relatively New,sector 88,0,1,0,0,1293.6,Semi Furnished,Semi Luxurious
85.0,3.0,3.0,0.0,5.0,Relatively New,sector 1,0,0,0,0,2200.0,Unfurnished,Not Luxurious
40.0,2.0,2.0,2.0,4.0,Relatively New,sector 33,0,0,0,0,623.0,Unfurnished,Not Luxurious
350.0,3.0,3.0,3.0,15.0,New Property,sector 65,1,1,1,0,2464.8,Fully Furnished,Luxurious
136.0,3.0,3.0,3.0,1.0,Under Construction,sector 37,0,0,1,0,1535.0,Unfurnished,Semi Luxurious
130.0,3.0,3.0,3.0,12.0,Under Construction,multiple sectors,0,0,0,0,1200.0,Unfurnished,Not Luxurious
241.0,3.0,3.0,3.0,2.0,New Property,sector 61,0,0,0,0,1630.0,Unfurnished,Not Luxurious
110.0,2.0,2.0,1.0,7.0,Relatively New,sector 102,0,0,0,0,915.0,Unfurnished,Not Luxurious
250.0,3.0,3.0,2.0,1.0,Relatively New,sohna,0,0,0,0,2260.8,Unfurnished,Not Luxurious
202.0,4.0,3.0,1.0,2.0,New Property,sector 17,0,0,0,0,2000.0,Unfurnished,Not Luxurious
147.0,2.0,2.0,2.0,4.0,New Property,sector 61,0,1,1,0,1380.0,Unfurnished,Semi Luxurious
24.0,1.0,1.0,1.0,12.0,Relatively New,sohna,0,0,0,0,408.108,Fully Furnished,Semi Luxurious
420.0,3.0,4.0,2.0,7.0,Under Construction,sector 43,0,0,0,0,1720.0,Unfurnished,Semi Luxurious
245.00000000000003,3.0,4.0,3.0,1.0,New Property,sector 99,1,0,0,0,2224.0,Fully Furnished,Luxurious
165.0,3.0,3.0,0.0,12.0,Relatively New,sector 79,0,0,0,0,1815.0,Unfurnished,Not Luxurious
175.0,3.0,3.0,2.0,27.0,Relatively New,sector 85,0,0,0,0,1825.0,Unfurnished,Not Luxurious
140.0,2.0,2.0,2.0,3.0,Under Construction,sector 63,0,0,0,0,1482.0,Unfurnished,Not Luxurious
45.0,2.0,2.0,2.0,2.0,New Property,sector 95,0,0,0,0,682.8,Fully Furnished,Not Luxurious
68.0,3.0,3.0,3.0,2.0,Moderately Old,sector 1,0,0,0,0,1526.0,Unfurnished,Not Luxurious
100.0,2.0,2.0,3.0,3.0,New Property,sector 89,0,1,0,0,1332.0,Unfurnished,Semi Luxurious
200.0,3.0,4.0,3.0,4.0,Relatively New,sector 104,1,0,0,0,1832.0,Unfurnished,Not Luxurious
75.0,2.0,2.0,2.0,4.0,Moderately Old,sohna,0,0,0,0,1350.0,Unfurnished,Not Luxurious
325.0,4.0,4.0,3.0,2.0,New Property,sector 99,1,0,0,0,2688.0,Unfurnished,Semi Luxurious
110.0,2.0,2.0,3.0,17.0,Relatively New,sohna,0,1,0,0,1165.6,Fully Furnished,Semi Luxurious
145.0,3.0,2.0,3.0,8.0,Relatively New,sector 86,0,0,0,0,1480.0,Semi Furnished,Luxurious
320.0,4.0,4.0,0.0,5.0,Under Construction,sector 99,0,0,0,0,3225.0,Unfurnished,Semi Luxurious
40.0,2.0,2.0,2.0,11.0,New Property,sector 93,0,0,0,0,652.236,Unfurnished,Semi Luxurious
95.0,2.0,2.0,2.0,4.0,New Property,sector 89,1,1,0,0,1323.6,Unfurnished,Not Luxurious
425.0,3.0,4.0,3.0,3.0,Under Construction,sector 59,0,0,0,0,1836.0,Unfurnished,Not Luxurious
37.0,2.0,2.0,2.0,9.0,New Property,sector 107,0,0,0,0,664.62,Unfurnished,Not Luxurious
125.0,3.0,4.0,2.0,12.0,Relatively New,sector 93,0,0,0,0,1350.0,Semi Furnished,Semi Luxurious
75.0,2.0,2.0,2.0,4.0,Moderately Old,sector 69,0,0,0,0,1100.0,Unfurnished,Not Luxurious
35.0,2.0,2.0,1.0,2.0,Relatively New,sector 110,0,0,0,0,850.0,Fully Furnished,Semi Luxurious
35.0,2.0,2.0,2.0,10.0,New Property,sohna,0,0,0,0,658.0,Unfurnished,Semi Luxurious
200.0,3.0,4.0,3.0,2.0,Relatively New,sector 79,1,0,0,0,2839.2,Fully Furnished,Luxurious
350.0,5.0,5.0,3.0,14.0,Relatively New,sector 82,0,1,0,0,3127.2,Semi Furnished,Semi Luxurious
191.0,2.0,2.0,2.0,11.0,New Property,sector 28,0,0,0,0,1380.0,Semi Furnished,Semi Luxurious
100.0,3.0,3.0,3.0,13.0,Moderately Old,sector 37,0,0,0,0,1416.0,Unfurnished,Semi Luxurious
140.0,3.0,3.0,3.0,2.0,Under Construction,sohna,0,0,0,0,520.0,Unfurnished,Semi Luxurious
35.0,2.0,2.0,2.0,5.0,Relatively New,sohna,0,0,0,0,556.0,Unfurnished,Semi Luxurious
82.0,2.0,2.0,3.0,12.0,Relatively New,sector 104,0,1,0,0,92.772,Unfurnished,Luxurious
88.0,2.0,2.0,2.0,13.0,Relatively New,sohna,0,0,0,0,1020.0,Fully Furnished,Luxurious
55.0,2.0,2.0,3.0,3.0,Relatively New,sohna,0,0,0,0,986.4,Unfurnished,Not Luxurious
120.0,3.0,3.0,2.0,1.0,Relatively New,sector 67,0,0,0,0,216.0,Unfurnished,Not Luxurious
178.0,2.0,2.0,3.0,12.0,Relatively New,sector 74,0,0,0,0,1708.8,Unfurnished,Not Luxurious
190.0,2.0,2.0,2.0,40.0,Relatively New,sector 65,0,0,0,0,1358.0,Unfurnished,Not Luxurious
26.0,2.0,2.0,1.0,5.0,Relatively New,sohna,0,0,0,0,578.076,Unfurnished,Semi Luxurious
89.0,2.0,2.0,2.0,3.0,Under Construction,sector 81,0,0,0,0,1290.0,Fully Furnished,Not Luxurious
160.0,2.0,2.0,2.0,3.0,New Property,sector 61,0,1,0,0,1380.0,Unfurnished,Luxurious
90.0,3.0,3.0,2.0,10.0,New Property,sector 86,0,0,0,0,1690.0,Unfurnished,Semi Luxurious
110.0,3.0,3.0,3.0,9.0,Relatively New,sector 37,0,0,0,0,1990.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,2.0,1.0,Under Construction,sector 89,0,1,0,0,853.6,Unfurnished,Semi Luxurious
47.0,2.0,2.0,1.0,0.0,New Property,sector 90,0,0,0,0,828.0,Unfurnished,Semi Luxurious
270.0,4.0,3.0,3.0,6.0,Relatively New,adarsh nagar,0,0,0,0,3150.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,3.0,7.0,New Property,sector 79,0,1,0,0,1224.0,Unfurnished,Semi Luxurious
115.0,3.0,3.0,3.0,9.0,Moderately Old,sector 78,1,0,0,0,1740.8000000000002,Unfurnished,Semi Luxurious
90.0,3.0,3.0,3.0,0.0,Under Construction,sector 37c,0,0,0,0,1500.0,Unfurnished,Semi Luxurious
100.0,3.0,2.0,3.0,2.0,New Property,sohna,0,0,0,0,1212.0,Fully Furnished,Luxurious
150.0,3.0,3.0,1.0,4.0,New Property,sector 109,1,0,0,0,2720.4,Unfurnished,Semi Luxurious
115.0,3.0,4.0,2.0,2.0,Old Property,sector 12,1,0,0,0,2000.0,Unfurnished,Not Luxurious
130.0,2.0,2.0,2.0,3.0,New Property,sohna,0,1,0,0,968.0,Unfurnished,Semi Luxurious
190.0,4.0,4.0,3.0,2.0,Relatively New,sector 99,0,0,0,0,2835.0,Unfurnished,Not Luxurious
220.00000000000003,3.0,4.0,3.0,3.0,Relatively New,mehrauli gurgaon road,0,0,0,0,2112.0,Unfurnished,Not Luxurious
500.0,6.0,7.0,3.0,0.0,Relatively New,sector 70,1,1,0,0,5760.0,Unfurnished,Semi Luxurious
85.0,2.0,2.0,3.0,10.0,New Property,sector 84,0,1,0,0,1080.0,Unfurnished,Not Luxurious
190.0,4.0,3.0,3.0,9.0,Moderately Old,sector 55,0,0,1,0,2160.0,Semi Furnished,Semi Luxurious
90.0,2.0,2.0,3.0,14.0,New Property,sector 107,0,0,0,0,1092.8,Unfurnished,Semi Luxurious
45.0,2.0,2.0,1.0,10.0,New Property,sector 92,0,1,0,0,646.0,Fully Furnished,Not Luxurious
78.0,2.0,2.0,3.0,2.0,Under Construction,sector 92,0,0,0,0,808.0,Unfurnished,Not Luxurious
620.0,4.0,4.0,3.0,9.0,Moderately Old,sector 43,1,0,0,0,2397.6,Unfurnished,Semi Luxurious
160.0,2.0,2.0,3.0,14.0,Moderately Old,sector 102,0,0,0,0,1368.0,Unfurnished,Not Luxurious
230.0,2.0,2.0,2.0,23.0,Relatively New,sector 36,0,0,0,0,1479.0,Unfurnished,Not Luxurious
86.0,2.0,3.0,2.0,4.0,New Property,sector 89,1,1,1,0,1323.6,Fully Furnished,Semi Luxurious
45.0,3.0,3.0,1.0,10.0,Relatively New,sector 92,0,0,0,0,900.0,Unfurnished,Not Luxurious
102.0,2.0,3.0,3.0,4.0,Relatively New,sector 108,0,1,0,0,1283.0,Unfurnished,Semi Luxurious
40.0,2.0,2.0,2.0,7.0,Relatively New,sohna,0,0,0,0,760.0,Unfurnished,Not Luxurious
390.0,3.0,1.0,0.0,0.0,Relatively New,sector 59,0,0,0,0,2295.0,Unfurnished,Not Luxurious
250.0,3.0,3.0,2.0,1.0,Relatively New,sohna,0,0,0,0,2260.8,Unfurnished,Not Luxurious
244.0,3.0,3.0,2.0,7.0,Under Construction,sector 65,0,0,0,0,1462.4,Unfurnished,Not Luxurious
105.0,3.0,3.0,3.0,7.0,Relatively New,sector 76,0,0,0,0,1412.0,Fully Furnished,Luxurious
212.0,3.0,3.0,3.0,9.0,New Property,sector 102,0,0,0,0,1481.6,Unfurnished,Luxurious
145.0,3.0,4.0,2.0,12.0,Relatively New,sector 93,0,0,0,0,1350.0,Semi Furnished,Semi Luxurious
140.0,3.0,3.0,3.0,2.0,Under Construction,sohna,0,0,0,0,520.0,Unfurnished,Semi Luxurious
27.0,2.0,2.0,2.0,1.0,New Property,sohna,0,0,0,0,691.2,Unfurnished,Semi Luxurious
27.0,2.0,2.0,1.0,0.0,Relatively New,sohna,0,0,0,0,549.024,Fully Furnished,Semi Luxurious
165.0,3.0,4.0,3.0,27.0,New Property,sector 70,1,1,0,0,1700.0,Unfurnished,Luxurious
193.0,3.0,3.0,2.0,8.0,Under Construction,sector 113,0,0,0,0,1263.2,Unfurnished,Not Luxurious
82.0,2.0,2.0,2.0,6.0,Moderately Old,sector 71,0,0,0,0,960.0,Unfurnished,Not Luxurious
28.0,2.0,2.0,2.0,3.0,Relatively New,sohna,0,0,0,0,561.6,Unfurnished,Semi Luxurious
21.0,1.0,1.0,0.0,2.0,Relatively New,sohna,0,0,0,0,484.0,Unfurnished,Not Luxurious
110.0,2.0,2.0,2.0,4.0,Relatively New,sector 33,0,0,0,0,1275.0,Unfurnished,Not Luxurious
160.0,2.0,2.0,2.0,3.0,Under Construction,sector 61,0,1,0,0,1380.0,Unfurnished,Semi Luxurious
110.0,3.0,3.0,3.0,1.0,Under Construction,sector 37,0,0,0,0,1500.0,Unfurnished,Not Luxurious
325.0,4.0,4.0,3.0,34.0,Under Construction,sector 113,1,1,1,0,2757.6,Fully Furnished,Luxurious
120.0,2.0,2.0,3.0,3.0,Moderately Old,sector 103,0,0,0,0,1138.4,Unfurnished,Semi Luxurious
38.0,2.0,2.0,2.0,1.0,Relatively New,sohna,0,0,0,0,602.0,Unfurnished,Not Luxurious
245.00000000000003,3.0,3.0,3.0,3.0,New Property,sector 61,1,1,0,0,1239.2,Fully Furnished,Luxurious
85.0,2.0,2.0,2.0,2.0,Under Construction,sector 89,0,1,0,0,1323.6,Unfurnished,Not Luxurious
650.0,4.0,5.0,2.0,8.0,Relatively New,sector 43,1,0,0,0,2352.0,Unfurnished,Not Luxurious
28.0,2.0,2.0,1.0,3.0,Relatively New,sector 5,0,0,0,0,520.0,Unfurnished,Semi Luxurious
155.0,4.0,4.0,3.0,1.0,Moderately Old,sector 52,0,0,0,0,2100.0,Unfurnished,Not Luxurious
150.0,4.0,4.0,3.0,10.0,Moderately Old,sector 46,0,0,0,0,1850.0,Unfurnished,Semi Luxurious
80.0,2.0,2.0,2.0,12.0,New Property,sector 79,0,1,0,0,1822.8,Unfurnished,Semi Luxurious
122.0,4.0,3.0,3.0,9.0,Under Construction,sector 92,1,0,0,0,2093.0,Unfurnished,Semi Luxurious
135.0,4.0,3.0,3.0,19.0,Old Property,sector 106,1,0,0,0,1812.0,Unfurnished,Luxurious
280.0,3.0,3.0,0.0,14.0,Relatively New,sector 65,0,0,0,0,1828.0,Unfurnished,Not Luxurious
150.0,3.0,4.0,0.0,12.0,Relatively New,sector 108,0,0,0,0,2850.0,Unfurnished,Not Luxurious
80.0,2.0,2.0,2.0,9.0,Relatively New,sector 103,0,0,0,0,1361.0,Unfurnished,Not Luxurious
46.0,2.0,2.0,0.0,6.0,Relatively New,sector 95,0,0,0,0,990.0,Unfurnished,Not Luxurious
30.0,2.0,2.0,1.0,11.0,Relatively New,sector 95,0,0,0,0,950.0,Unfurnished,Not Luxurious
125.0,3.0,3.0,3.0,2.0,Under Construction,sector 37,0,0,0,0,1725.0,Unfurnished,Not Luxurious
50.0,1.0,1.0,2.0,3.0,Relatively New,sector 56,0,0,0,0,720.0,Unfurnished,Not Luxurious
90.0,2.0,2.0,0.0,12.0,Relatively New,sector 79,0,0,0,0,1295.0,Unfurnished,Not Luxurious
65.0,2.0,2.0,3.0,1.0,New Property,sohna,0,0,0,0,822.0,Unfurnished,Not Luxurious
75.0,2.0,2.0,3.0,13.0,Relatively New,sector 37c,0,0,0,0,1430.0,Unfurnished,Not Luxurious
140.0,3.0,3.0,3.0,10.0,Relatively New,sector 77,0,0,0,0,1735.0,Unfurnished,Semi Luxurious
100.0,4.0,3.0,0.0,0.0,Relatively New,sector 69,0,0,0,0,1826.0,Unfurnished,Not Luxurious
180.0,3.0,4.0,3.0,2.0,New Property,sector 70,1,0,0,0,1560.0,Unfurnished,Not Luxurious
120.0,2.0,2.0,3.0,3.0,Under Construction,sohna,0,0,0,0,1200.0,Unfurnished,Luxurious
105.0,2.0,2.0,3.0,1.0,Relatively New,sector 103,0,0,0,0,1365.0,Fully Furnished,Not Luxurious
66.0,3.0,2.0,2.0,15.0,Relatively New,sector 92,0,0,0,0,1591.2,Semi Furnished,Semi Luxurious
27.0,2.0,2.0,2.0,2.0,New Property,sohna,0,0,0,0,600.0,Unfurnished,Luxurious
195.0,3.0,3.0,3.0,3.0,New Property,sector 104,1,0,0,0,2748.0,Unfurnished,Not Luxurious
90.0,2.0,2.0,2.0,2.0,New Property,sector 89,0,1,0,0,882.4000000000001,Unfurnished,Not Luxurious
55.0,2.0,2.0,2.0,9.0,Under Construction,sector 76,0,0,0,0,889.2,Unfurnished,Semi Luxurious
70.0,3.0,3.0,0.0,7.0,Relatively New,sector 92,0,0,0,0,1572.0,Unfurnished,Not Luxurious
30.0,2.0,2.0,0.0,10.0,Relatively New,sohna,0,0,0,0,567.0,Unfurnished,Not Luxurious
105.0,3.0,3.0,3.0,6.0,Moderately Old,sector 78,0,0,0,0,1853.0,Unfurnished,Not Luxurious
350.0,3.0,4.0,3.0,8.0,New Property,sector 22,1,0,0,0,2160.0,Fully Furnished,Not Luxurious
95.0,4.0,5.0,3.0,13.0,Relatively New,sector 92,0,0,0,0,1895.0,Unfurnished,Not Luxurious
260.0,3.0,3.0,3.0,17.0,Under Construction,sector 85,1,0,0,0,2129.0,Unfurnished,Not Luxurious
75.0,4.0,4.0,3.0,3.0,Relatively New,sector 92,0,0,0,0,1734.0,Unfurnished,Semi Luxurious
130.0,4.0,4.0,3.0,9.0,Relatively New,sector 9,0,0,0,0,2580.0,Unfurnished,Not Luxurious
94.0,1.0,2.0,2.0,2.0,Relatively New,sector 49,0,0,0,0,805.2,Unfurnished,Not Luxurious
70.0,2.0,2.0,3.0,9.0,New Property,sector 90,0,1,0,0,1350.0,Unfurnished,Not Luxurious
95.0,3.0,1.0,0.0,0.0,Relatively New,sector 37c,0,0,0,0,1820.0,Unfurnished,Not Luxurious
70.0,2.0,2.0,2.0,5.0,Relatively New,sector 78,0,0,0,0,1224.0,Unfurnished,Not Luxurious
120.0,3.0,3.0,3.0,4.0,Under Construction,multiple sectors,1,0,0,0,1940.0,Unfurnished,Not Luxurious
80.0,2.0,2.0,2.0,4.0,Under Construction,sector 81,0,1,0,0,655.2,Unfurnished,Semi Luxurious
120.0,2.0,2.0,3.0,0.0,Under Construction,sector 3,0,0,0,0,1155.2,Unfurnished,Not Luxurious
25.0,2.0,2.0,1.0,0.0,Relatively New,sohna,0,0,1,0,578.076,Unfurnished,Luxurious
95.0,3.0,3.0,3.0,9.0,Relatively New,sector 90,1,0,0,0,1800.0,Unfurnished,Luxurious
45.0,2.0,2.0,1.0,2.0,Relatively New,sector 95,0,1,0,0,784.0,Unfurnished,Semi Luxurious
150.0,4.0,3.0,3.0,8.0,Relatively New,sector 9,0,0,0,0,1980.0,Fully Furnished,Not Luxurious
26.0,1.0,1.0,1.0,6.0,New Property,sohna,0,0,0,0,472.8,Unfurnished,Semi Luxurious
200.0,3.0,3.0,0.0,15.0,Relatively New,sector 48,1,0,0,0,1700.0,Unfurnished,Semi Luxurious
46.0,2.0,2.0,1.0,1.0,Relatively New,sector 3,0,0,0,0,1080.0,Fully Furnished,Semi Luxurious
80.0,4.0,4.0,3.0,1.0,Moderately Old,sector 92,0,0,0,0,2044.8,Unfurnished,Semi Luxurious
78.0,2.0,2.0,3.0,9.0,Under Construction,sohna,0,1,0,0,1080.0,Unfurnished,Semi Luxurious
65.0,3.0,3.0,3.0,1.0,Moderately Old,sector 92,0,0,0,0,1152.36,Unfurnished,Semi Luxurious
52.0,1.0,1.0,1.0,1.0,Old Property,sector 56,0,0,0,0,420.0,Unfurnished,Semi Luxurious
110.0,2.0,2.0,3.0,11.0,New Property,sector 68,0,0,0,0,996.0,Unfurnished,Semi Luxurious
108.0,2.0,2.0,3.0,8.0,Under Construction,sohna,0,0,0,0,91.728,Unfurnished,Not Luxurious
399.0,3.0,5.0,3.0,3.0,New Property,sector 22,1,0,0,0,2472.0,Semi Furnished,Luxurious
175.0,3.0,3.0,3.0,4.0,New Property,sector 109,0,0,0,0,1466.0,Unfurnished,Not Luxurious
54.0,2.0,2.0,2.0,4.0,Under Construction,sohna,0,0,0,0,900.0,Unfurnished,Luxurious
200.0,4.0,4.0,2.0,11.0,Relatively New,sector 109,1,0,1,0,2104.0,Fully Furnished,Semi Luxurious
320.0,3.0,4.0,3.0,2.0,New Property,sector 22,0,0,0,0,2224.8,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,12.0,New Property,sector 68,0,0,0,0,1416.0,Unfurnished,Semi Luxurious
300.0,4.0,4.0,3.0,7.0,Relatively New,sector 102,0,0,0,0,3432.0,Semi Furnished,Semi Luxurious
21.0,1.0,1.0,1.0,11.0,New Property,sohna,0,0,0,0,540.0,Unfurnished,Semi Luxurious
82.0,2.0,2.0,3.0,13.0,New Property,sector 95,0,1,0,0,1120.0,Unfurnished,Luxurious
95.0,4.0,3.0,2.0,16.0,New Property,sector 92,0,0,0,0,1983.0,Unfurnished,Luxurious
92.0,2.0,2.0,3.0,5.0,Under Construction,sector 68,0,0,0,0,996.0,Unfurnished,Not Luxurious
125.0,3.0,3.0,3.0,6.0,Moderately Old,sector 1,1,0,0,0,3180.0,Unfurnished,Semi Luxurious
78.0,2.0,2.0,2.0,8.0,New Property,sector 86,0,0,0,0,1360.0,Unfurnished,Semi Luxurious
50.0,2.0,1.0,2.0,7.0,New Property,sector 99,0,0,0,0,704.4,Unfurnished,Semi Luxurious
95.0,4.0,3.0,3.0,13.0,New Property,sector 92,0,0,0,0,1560.0,Unfurnished,Not Luxurious
200.0,3.0,3.0,3.0,8.0,New Property,sohna,0,0,0,0,1431.2,Unfurnished,Not Luxurious
26.0,2.0,1.0,2.0,2.0,Relatively New,sector 3,0,0,0,0,560.0,Unfurnished,Not Luxurious
22.0,2.0,1.0,1.0,1.0,Relatively New,sector 110,0,0,0,0,480.0,Unfurnished,Not Luxurious
80.0,3.0,2.0,0.0,0.0,Old Property,sector 70,0,0,0,0,1240.0,Unfurnished,Not Luxurious
110.0,2.0,2.0,3.0,16.0,Under Construction,sector 104,0,0,0,0,1015.2,Unfurnished,Luxurious
20.0,1.0,1.0,1.0,1.0,Moderately Old,sector 109,0,0,0,0,600.0,Unfurnished,Not Luxurious
90.0,4.0,5.0,3.0,14.0,Relatively New,sector 92,1,0,0,0,1496.0,Unfurnished,Semi Luxurious
30.0,2.0,2.0,2.0,10.0,Relatively New,sohna,0,0,0,0,453.6,Unfurnished,Semi Luxurious
279.0,3.0,3.0,3.0,13.0,New Property,sector 22,0,0,0,0,1488.0,Semi Furnished,Luxurious
39.0,2.0,2.0,2.0,3.0,Relatively New,sohna,0,0,0,0,720.0,Unfurnished,Not Luxurious
95.0,4.0,3.0,2.0,17.0,New Property,sector 92,0,0,0,0,1983.0,Unfurnished,Semi Luxurious
135.0,2.0,2.0,3.0,19.0,Under Construction,sector 85,0,0,0,0,110.4,Unfurnished,Semi Luxurious
22.0,2.0,2.0,1.0,1.0,Relatively New,sector 5,0,0,0,0,570.0,Semi Furnished,Semi Luxurious
150.0,3.0,3.0,3.0,3.0,Under Construction,sector 2 sohna,0,0,0,0,2064.0,Unfurnished,Semi Luxurious
67.0,2.0,2.0,2.0,3.0,Relatively New,new gurgaon,0,0,0,0,960.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,1.0,1.0,New Property,rajendra park,0,0,0,0,4320.0,Unfurnished,Not Luxurious
