price,bedRoom,bathroom,balcony,floorNum,agePossession,sector,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category,Latitude,Longitude
140.0,3.0,3.0,3.0,2.0,Relatively New,sector 83,1,1,1,1,1376.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
110.0,3.0,3.0,2.0,8.0,Relatively New,sector 83,0,1,1,1,1404.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
100.0,3.0,3.0,2.0,2.0,Relatively New,sector 83,0,0,0,1,1392.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
152.0,3.0,4.0,3.0,15.0,Relatively New,sector 84,1,0,0,0,1538.4,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
180.0,3.0,4.0,3.0,4.0,Relatively New,sector 83,1,1,1,1,1520.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
160.0,3.0,3.0,3.0,6.0,Relatively New,sector 83,1,1,1,1,1480.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
155.0,3.0,4.0,3.0,11.0,Relatively New,sector 79,1,0,0,0,1452.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
130.0,3.0,3.0,2.0,6.0,Relatively New,sector 79,0,1,1,0,1296.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
225.0,3.0,4.0,3.0,8.0,Relatively New,sector 81,1,1,0,1,2300.0,Fully Furnished,Semi Luxurious,28.3867° N, 76.9485° E
479.0,5.0,5.0,3.0,14.0,Relatively New,sector 49,1,1,1,0,3292.0,Unfurnished,Semi Luxurious,28.4121° N, 77.0480° E
125.0,3.0,3.0,3.0,10.0,Relatively New,sector 90,0,0,0,0,1650.0,Fully Furnished,Not Luxurious,28.4085° N, 76.9369° E
140.0,3.0,3.0,3.0,7.0,Relatively New,sector 91,0,0,0,0,1700.0,Unfurnished,Semi Luxurious,28.4014° N, 76.9225° E
138.0,3.0,3.0,3.0,7.0,Relatively New,sector 88,1,0,0,0,2479.2,Unfurnished,Semi Luxurious,28.4220° N, 76.9571° E
130.0,3.0,3.0,3.0,4.0,Relatively New,sector 88,0,0,0,0,2149.2,Unfurnished,Semi Luxurious,28.4220° N, 76.9571° E
100.0,2.0,2.0,2.0,4.0,Relatively New,sector 79,0,1,0,0,1300.0,Unfurnished,Semi Luxurious,28.3624° N, 76.9787° E
100.0,2.0,2.0,3.0,7.0,Relatively New,sector 88,0,1,0,0,1740.0,Unfurnished,Semi Luxurious,28.4220° N, 76.9571° E
95.0,2.0,2.0,2.0,6.0,Relatively New,sector 88,0,0,0,0,1568.4,Unfurnished,Luxurious,28.4220° N, 76.9571° E
185.0,2.0,3.0,3.0,16.0,Relatively New,sector 66,1,0,0,0,1470.0,Fully Furnished,Luxurious,28.3925° N, 77.0541° E
165.0,4.0,3.0,3.0,9.0,Relatively New,sector 77,1,0,0,0,1560.0,Unfurnished,Luxurious,28.3801° N, 76.9845° E
132.0,3.0,3.0,3.0,10.0,Relatively New,sector 107,0,0,0,0,1554.4,Unfurnished,Luxurious,28.5052° N, 76.9729° E
102.0,2.0,2.0,3.0,6.0,Relatively New,sector 107,0,1,0,0,1227.2,Unfurnished,Luxurious,28.5052° N, 76.9729° E
188.0,4.0,5.0,3.0,10.0,Relatively New,sector 109,0,0,0,0,2444.0,Unfurnished,Semi Luxurious,28.5073° N, 77.0089° E
215.0,3.0,4.0,3.0,13.0,Relatively New,sector 102,1,1,0,0,1719.2,Unfurnished,Semi Luxurious,28.4750° N, 76.9715° E
258.0,3.0,4.0,2.0,10.0,Moderately Old,sector 111,1,0,0,0,1760.0,Unfurnished,Semi Luxurious,28.5238° N, 77.0320° E
225.0,3.0,3.0,2.0,12.0,Relatively New,sector 111,0,0,0,0,1360.0,Unfurnished,Semi Luxurious,28.5238° N, 77.0320° E
175.0,3.0,4.0,3.0,9.0,Relatively New,sector 109,1,0,0,0,1720.0,Unfurnished,Semi Luxurious,28.5073° N, 77.0089° E
93.0,2.0,3.0,3.0,10.0,Relatively New,sector 108,0,0,0,0,1026.4,Unfurnished,Semi Luxurious,28.5134° N, 76.9830° E
475.0,3.0,5.0,3.0,4.0,Relatively New,sector 112,1,0,0,0,3010.4,Fully Furnished,Semi Luxurious,28.5189° N, 77.0183° E
172.0,3.0,4.0,3.0,5.0,Relatively New,sector 79,1,0,0,0,1720.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
675.0,4.0,4.0,3.0,0.0,New Property,sector 72,1,0,0,0,4000.0,Fully Furnished,Luxurious,28.4225° N, 77.0211° E
245.00000000000003,2.0,2.0,2.0,7.0,New Property,sector 62,0,1,0,0,1200.0,Semi Furnished,Luxurious,28.4139° N, 77.0886° E
220.00000000000003,4.0,5.0,3.0,4.0,Relatively New,sector 85,0,0,0,0,2249.6,Unfurnished,Luxurious,28.4042° N, 76.9513° E
525.0,4.0,4.0,3.0,30.0,New Property,sector 72,1,0,0,0,3000.0,Fully Furnished,Luxurious,28.4225° N, 77.0211° E
500.0,4.0,4.0,3.0,2.0,New Property,sector 72,1,1,0,1,4000.0,Fully Furnished,Luxurious,28.4225° N, 77.0211° E
500.0,4.0,4.0,3.0,2.0,Moderately Old,sector 72,1,1,1,0,4500.0,Fully Furnished,Luxurious,28.4225° N, 77.0211° E
270.0,3.0,4.0,3.0,4.0,Relatively New,sector 113,1,0,0,0,2217.0,Fully Furnished,Semi Luxurious,28.5287° N, 77.0233° E
265.0,4.0,4.0,3.0,11.0,Moderately Old,sector 48,1,1,0,0,2053.6,Fully Furnished,Luxurious,28.4177° N, 77.0359° E
165.0,2.0,2.0,2.0,9.0,Relatively New,sector 22,0,0,1,0,1200.0,Semi Furnished,Luxurious,28.5072° N, 77.0640° E
255.0,3.0,3.0,3.0,8.0,Relatively New,sector 22,0,0,0,0,1600.0,Fully Furnished,Luxurious,28.5072° N, 77.0640° E
255.0,3.0,3.0,3.0,5.0,Relatively New,sector 22,0,0,0,0,1600.0,Semi Furnished,Semi Luxurious,28.5072° N, 77.0640° E
430.0,3.0,4.0,3.0,6.0,Relatively New,sector 22,1,0,0,0,2600.0,Semi Furnished,Luxurious,28.5072° N, 77.0640° E
170.0,4.0,4.0,2.0,10.0,Relatively New,sector 69,1,1,1,1,1608.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
240.0,2.0,2.0,2.0,8.0,Relatively New,sector 22,0,0,0,0,1200.0,Semi Furnished,Luxurious,28.5072° N, 77.0640° E
87.0,2.0,3.0,3.0,5.0,Relatively New,sector 37c,0,1,0,0,1300.0,Unfurnished,Luxurious,28.4515° N, 76.9882° E
125.0,3.0,3.0,3.0,4.0,Relatively New,sector 37c,0,0,0,0,1350.0,Unfurnished,Semi Luxurious,28.4515° N, 76.9882° E
99.0,3.0,5.0,3.0,5.0,Relatively New,sector 37c,1,0,0,0,1400.0,Unfurnished,Semi Luxurious,28.4515° N, 76.9882° E
139.0,3.0,3.0,3.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Semi Luxurious,28.4750° N, 76.9715° E
270.0,3.0,3.0,3.0,6.0,Moderately Old,sector 50,1,0,0,0,2400.0,Unfurnished,Luxurious,28.4178° N, 77.0628° E
175.0,4.0,4.0,3.0,7.0,Relatively New,sector 37,0,0,0,0,2100.0,Fully Furnished,Luxurious,28.4375° N, 76.9999° E
155.0,4.0,3.0,3.0,19.0,Relatively New,sector 37,0,0,0,0,2100.0,Fully Furnished,Luxurious,28.4375° N, 76.9999° E
160.0,4.0,3.0,3.0,7.0,Relatively New,sector 37,0,0,0,0,2000.0,Fully Furnished,Luxurious,28.4375° N, 76.9999° E
140.0,3.0,3.0,3.0,5.0,Relatively New,sector 109,0,0,0,0,1466.0,Unfurnished,Semi Luxurious,28.5073° N, 77.0089° E
180.0,3.0,3.0,3.0,3.0,Relatively New,sector 70,0,1,0,0,1925.0,Unfurnished,Luxurious,28.3968° N, 77.0233° E
165.0,4.0,5.0,3.0,12.0,Relatively New,sector 107,1,0,0,0,2214.4,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
355.0,3.0,5.0,3.0,16.0,Old Property,sector 30,1,0,0,0,2367.0,Fully Furnished,Luxurious,28.4604° N, 77.0579° E
600.0,4.0,4.0,3.0,18.0,Old Property,sector 43,1,0,0,0,2760.0,Fully Furnished,Luxurious,28.4629° N, 77.0772° E
180.0,3.0,4.0,3.0,3.0,Moderately Old,sector 48,0,1,0,0,2107.2,Fully Furnished,Semi Luxurious,28.4177° N, 77.0359° E
250.0,3.0,4.0,3.0,8.0,Relatively New,sector 70,1,0,0,1,1880.0,Fully Furnished,Luxurious,28.3968° N, 77.0233° E
150.0,4.0,3.0,3.0,10.0,Old Property,sector 39,1,0,0,0,2820.0,Semi Furnished,Semi Luxurious,28.4434° N, 77.0515° E
104.0,3.0,2.0,2.0,2.0,Moderately Old,sector 83,0,0,0,0,1500.0,Unfurnished,Luxurious,28.3986° N, 76.9647° E
53.0,2.0,2.0,1.0,6.0,Relatively New,sector 67,0,0,0,0,709.2,Fully Furnished,Semi Luxurious,28.3859° N, 77.0608° E
164.0,3.0,5.0,3.0,8.0,Relatively New,sector 70,1,0,0,0,1560.0,Fully Furnished,Luxurious,28.3968° N, 77.0233° E
290.0,4.0,4.0,3.0,4.0,Relatively New,sector 65,1,1,0,0,1580.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
236.0,3.0,3.0,3.0,0.0,Relatively New,sector 65,1,1,0,0,1320.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
485.0,3.0,4.0,3.0,6.0,Moderately Old,sector 54,1,0,0,0,1785.0,Semi Furnished,Luxurious,28.4348° N, 77.1089° E
125.0,3.0,3.0,2.0,2.0,Relatively New,sector 83,1,0,0,0,1584.0,Unfurnished,Luxurious,28.3986° N, 76.9647° E
92.0,3.0,3.0,2.0,6.0,Relatively New,sector 90,0,1,0,0,2340.0,Fully Furnished,Semi Luxurious,28.4085° N, 76.9369° E
270.0,3.0,3.0,3.0,15.0,Relatively New,sector 81,1,0,0,0,2530.8,Fully Furnished,Semi Luxurious,28.3867° N, 76.9485° E
70.0,2.0,3.0,2.0,7.0,Relatively New,sector 90,0,1,0,0,1622.4,Fully Furnished,Semi Luxurious,28.4085° N, 76.9369° E
125.0,2.0,2.0,2.0,16.0,Relatively New,sector 85,0,0,0,0,2089.2,Fully Furnished,Semi Luxurious,28.4042° N, 76.9513° E
230.0,4.0,4.0,3.0,8.0,Relatively New,sector 85,1,0,0,0,2249.6,Unfurnished,Semi Luxurious,28.4042° N, 76.9513° E
200.0,3.0,4.0,3.0,8.0,Relatively New,sector 85,1,0,0,0,1926.4,Fully Furnished,Semi Luxurious,28.4042° N, 76.9513° E
108.0,3.0,3.0,2.0,11.0,Relatively New,sector 83,0,0,0,0,1388.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9647° E
173.0,3.0,3.0,3.0,9.0,Relatively New,sector 65,1,0,0,0,1116.0,Semi Furnished,Luxurious,28.4030° N, 77.0690° E
130.0,2.0,2.0,2.0,7.0,Relatively New,sector 65,0,1,0,0,816.0,Unfurnished,Semi Luxurious,28.4030° N, 77.0690° E
285.0,4.0,4.0,3.0,0.0,Relatively New,sector 65,1,1,0,0,1580.0,Semi Furnished,Luxurious,28.4030° N, 77.0690° E
225.0,3.0,3.0,3.0,3.0,Relatively New,sector 65,1,1,0,0,1320.0,Unfurnished,Luxurious,28.4030° N, 77.0690° E
235.0,3.0,3.0,3.0,2.0,Relatively New,sector 65,1,1,0,0,1320.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
280.0,4.0,4.0,3.0,2.0,Relatively New,sector 65,0,1,0,0,1800.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
235.0,3.0,3.0,3.0,2.0,Relatively New,sector 65,1,1,0,0,1500.0,Fully Furnished,Semi Luxurious,28.4030° N, 77.0690° E
275.0,4.0,4.0,3.0,3.0,Relatively New,sector 65,1,1,0,0,1750.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
236.0,3.0,3.0,3.0,2.0,Relatively New,sector 65,1,1,0,0,1320.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
340.0,4.0,4.0,3.0,2.0,Relatively New,sector 66,1,0,0,0,2210.0,Fully Furnished,Luxurious,28.3925° N, 77.0541° E
80.0,2.0,2.0,2.0,10.0,Relatively New,sector 77,0,0,0,0,1073.6,Fully Furnished,Semi Luxurious,28.3801° N, 76.9845° E
700.0,4.0,4.0,3.0,6.0,Relatively New,sector 55,1,0,0,0,4800.0,Unfurnished,Semi Luxurious,28.4281° N, 77.1100° E
180.0,3.0,4.0,3.0,6.0,Moderately Old,sector 50,1,0,0,0,1870.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
265.0,3.0,4.0,3.0,6.0,Moderately Old,sector 50,1,0,0,0,2470.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
105.0,3.0,3.0,3.0,3.0,Relatively New,sector 83,0,0,0,1,1388.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9647° E
188.0,3.0,3.0,3.0,14.0,Moderately Old,sector 50,0,0,0,0,1790.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
115.0,2.0,2.0,3.0,8.0,Relatively New,sector 84,0,1,0,0,1227.2,Fully Furnished,Semi Luxurious,28.3979° N, 76.9736° E
133.0,4.0,4.0,3.0,3.0,Relatively New,sector 83,1,0,0,0,1912.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9647° E
260.0,3.0,4.0,2.0,15.0,Relatively New,sector 50,1,0,0,0,2700.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
297.0,3.0,3.0,3.0,8.0,Moderately Old,sector 50,1,0,0,0,2600.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
180.0,4.0,4.0,2.0,9.0,Relatively New,sector 69,0,0,1,0,1608.0,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
178.0,4.0,4.0,2.0,10.0,Relatively New,sector 69,0,0,1,0,1608.0,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
152.0,3.0,3.0,2.0,4.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
155.0,3.0,3.0,2.0,9.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
155.0,3.0,3.0,1.0,12.0,Relatively New,sector 86,0,0,1,0,1900.0,Fully Furnished,Luxurious,28.3986° N, 76.9384° E
40.0,1.0,1.0,1.0,6.0,Relatively New,sector 83,0,0,0,0,561.6,Semi Furnished,Semi Luxurious,28.3986° N, 76.9647° E
240.0,3.0,3.0,3.0,11.0,Relatively New,sector 70,1,0,0,0,1720.0,Unfurnished,Luxurious,28.3968° N, 77.0233° E
137.0,3.0,3.0,3.0,11.0,Relatively New,sector 82,1,1,1,0,2000.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
265.0,3.0,4.0,3.0,11.0,Moderately Old,sector 49,1,0,1,0,1750.75,Fully Furnished,Luxurious,28.4121° N, 77.0480° E
116.0,3.0,4.0,3.0,8.0,Relatively New,sector 104,1,0,0,0,2179.2,Fully Furnished,Luxurious,28.4788° N, 76.9960° E
105.0,3.0,4.0,3.0,7.0,Relatively New,sector 104,1,0,0,0,2160.0,Fully Furnished,Luxurious,28.4788° N, 76.9960° E
135.0,4.0,5.0,3.0,0.0,Relatively New,sector 104,1,1,1,1,3240.0,Unfurnished,Luxurious,28.4788° N, 76.9960° E
135.0,4.0,5.0,3.0,0.0,Relatively New,sector 104,1,1,1,1,3230.4,Unfurnished,Luxurious,28.4788° N, 76.9960° E
285.0,3.0,3.0,3.0,11.0,Relatively New,sector 66,0,1,0,0,1920.0,Fully Furnished,Semi Luxurious,28.3925° N, 77.0541° E
35.0,2.0,2.0,1.0,4.0,Relatively New,sector 84,0,0,0,0,466.4,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
88.0,2.0,2.0,3.0,3.0,Relatively New,sector 107,0,0,0,0,1092.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
240.0,3.0,4.0,3.0,3.0,Relatively New,sector 102,0,1,0,0,2063.2000000000003,Fully Furnished,Semi Luxurious,28.4750° N, 76.9715° E
360.0,4.0,5.0,3.0,24.0,Relatively New,sector 60,1,0,0,0,2247.2000000000003,Fully Furnished,Semi Luxurious,28.4003° N, 77.0975° E
750.0,4.0,4.0,3.0,20.0,New Property,sector 55,1,0,1,0,4280.0,Fully Furnished,Semi Luxurious,28.4281° N, 77.1100° E
145.0,2.0,2.0,2.0,6.0,Relatively New,sector 113,0,0,0,0,1020.8,Fully Furnished,Semi Luxurious,28.5287° N, 77.0233° E
235.0,3.0,3.0,3.0,8.0,Moderately Old,sector 50,0,0,0,0,1950.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
94.25,2.0,2.0,2.0,12.0,Relatively New,sector 82,0,1,0,0,1148.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
80.5,2.0,2.0,2.0,15.0,Relatively New,sector 82,0,0,0,0,1040.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
310.0,3.0,4.0,3.0,4.0,Moderately Old,sector 50,1,0,0,0,2450.0,Fully Furnished,Luxurious,28.4178° N, 77.0628° E
139.0,3.0,3.0,3.0,11.0,Relatively New,sector 82,1,1,0,0,1728.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
93.75,2.0,2.0,3.0,9.0,Relatively New,sector 82,0,1,0,0,1148.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
77.5,2.0,2.0,2.0,0.0,Relatively New,sector 82,0,0,0,0,1038.4,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
85.5,2.0,2.0,2.0,9.0,Relatively New,sector 82,0,1,0,0,1144.0,Unfurnished,Luxurious,28.3935° N, 76.9600° E
68.5,2.0,2.0,2.0,5.0,Relatively New,sector 85,0,0,0,0,1075.0,Unfurnished,Semi Luxurious,28.4042° N, 76.9513° E
203.0,3.0,4.0,3.0,7.0,Relatively New,sector 79,1,0,0,0,1795.2,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
79.9,3.0,4.0,3.0,4.0,Relatively New,sector 85,1,0,0,0,1390.0,Fully Furnished,Semi Luxurious,28.4042° N, 76.9513° E
64.5,2.0,2.0,3.0,9.0,Relatively New,sector 90,0,1,0,0,1050.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
101.0,3.0,3.0,2.0,18.0,Relatively New,sector 84,0,0,0,0,1475.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
127.0,4.0,5.0,2.0,9.0,New Property,sector 90,1,1,0,0,2060.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
84.0,2.0,2.0,2.0,7.0,Moderately Old,sector 83,0,0,0,0,996.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
177.0,3.0,4.0,3.0,6.0,Moderately Old,sector 85,1,0,0,0,1450.0,Fully Furnished,Luxurious,28.4042° N, 76.9513° E
168.0,4.0,4.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1608.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
166.0,4.0,4.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1576.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
140.0,3.0,3.0,2.0,2.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
229.0,3.0,4.0,3.0,15.0,Relatively New,sector 81,1,0,0,0,1680.0,Semi Furnished,Luxurious,28.3867° N, 76.9485° E
121.0,3.0,3.0,3.0,7.0,Relatively New,sector 90,1,0,1,0,1929.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
50.0,3.0,3.0,2.0,1.0,Relatively New,sector 92,0,0,0,0,944.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
71.2,2.0,2.0,2.0,6.0,Relatively New,sector 77,0,1,0,0,1073.6,Unfurnished,Luxurious,28.3801° N, 76.9845° E
300.0,4.0,4.0,3.0,2.0,Relatively New,sector 65,1,0,0,0,1580.0,Unfurnished,Semi Luxurious,28.4030° N, 77.0690° E
120.0,3.0,3.0,3.0,15.0,Relatively New,sector 90,0,0,0,0,1404.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
325.0,3.0,3.0,3.0,2.0,Moderately Old,sector 72,1,0,0,0,2640.0,Unfurnished,Semi Luxurious,28.4225° N, 77.0211° E
90.0,2.0,2.0,3.0,7.0,Moderately Old,sohna,0,1,0,0,1100.0,Unfurnished,Luxurious,28.2470° N, 77.0650° E
107.0,3.0,3.0,3.0,7.0,Relatively New,sohna,0,0,0,0,1600.0,Unfurnished,Luxurious,28.2470° N, 77.0650° E
120.0,2.0,2.0,3.0,12.0,Relatively New,sector 85,0,0,0,0,1312.0,Fully Furnished,Luxurious,28.4042° N, 76.9513° E
215.0,4.0,5.0,3.0,1.0,Relatively New,sector 85,1,0,0,0,2249.6,Unfurnished,Luxurious,28.4042° N, 76.9513° E
172.0,4.0,4.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1576.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
136.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1230.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
175.0,4.0,4.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1576.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
175.0,4.0,4.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1576.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
138.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1230.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
129.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1254.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
137.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
130.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1230.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
130.0,3.0,3.0,3.0,12.0,Moderately Old,sector 86,1,0,0,0,1544.0,Fully Furnished,Luxurious,28.3986° N, 76.9384° E
150.0,3.0,3.0,1.0,15.0,Relatively New,sector 86,0,0,0,0,1550.0,Unfurnished,Luxurious,28.3986° N, 76.9384° E
168.0,4.0,4.0,2.0,2.0,Relatively New,sector 69,0,0,1,0,1608.0,Unfurnished,Semi Luxurious,28.3966° N, 77.0341° E
140.0,3.0,3.0,2.0,11.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
150.0,3.0,3.0,1.0,16.0,Relatively New,sector 86,0,0,0,0,1520.0,Unfurnished,Semi Luxurious,28.3986° N, 76.9384° E
50.0,3.0,2.0,2.0,6.0,Relatively New,sector 107,0,0,0,0,774.0,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
36.0,2.0,2.0,1.0,7.0,Relatively New,sector 107,0,0,0,0,598.0,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
310.0,4.0,5.0,3.0,8.0,Moderately Old,sector 72,1,1,1,1,3705.6,Unfurnished,Luxurious,28.4225° N, 77.0211° E
31.0,2.0,2.0,1.0,5.0,Relatively New,sector 95,0,0,1,0,658.992,Fully Furnished,Luxurious,28.4172° N, 76.9081° E
71.0,3.0,3.0,3.0,2.0,Relatively New,sector 92,0,0,1,0,1591.2,Unfurnished,Luxurious,28.4079° N, 76.9153° E
115.0,3.0,3.0,1.0,7.0,Moderately Old,sector 83,0,0,0,0,1465.6,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
105.0,3.0,2.0,2.0,1.0,Moderately Old,sector 83,0,0,0,0,1600.0,Fully Furnished,Luxurious,28.3986° N, 76.9647° E
210.0,3.0,3.0,3.0,15.0,Relatively New,sector 61,0,0,0,0,1440.0,Fully Furnished,Semi Luxurious,28.4050° N, 77.0963° E
28.5,2.0,2.0,2.0,0.0,Relatively New,sector 107,0,0,0,0,586.8,Unfurnished,Not Luxurious,28.5052° N, 76.9729° E
27.75,2.0,2.0,2.0,11.0,Relatively New,sector 107,0,0,0,0,586.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
27.5,2.0,2.0,2.0,14.0,Relatively New,sector 107,0,0,0,0,586.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
28.0,2.0,2.0,2.0,10.0,Relatively New,sector 107,0,0,0,0,586.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
23.5,1.0,1.0,1.0,4.0,Relatively New,sector 103,0,0,0,0,432.0,Unfurnished,Semi Luxurious,28.4949° N, 76.9845° E
35.5,2.0,2.0,2.0,8.0,Relatively New,sector 107,0,0,0,0,656.4,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
51.0,3.0,2.0,2.0,9.0,Relatively New,sector 107,0,0,0,0,774.0,Unfurnished,Not Luxurious,28.5052° N, 76.9729° E
35.0,2.0,2.0,2.0,8.0,Relatively New,sector 107,0,0,0,0,656.4,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
28.5,2.0,2.0,2.0,11.0,Relatively New,sector 107,0,0,0,0,586.8,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
36.0,2.0,2.0,2.0,8.0,Relatively New,sector 107,0,0,0,0,656.4,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
200.0,3.0,3.0,3.0,1.0,Relatively New,sector 65,1,0,0,0,1980.0,Fully Furnished,Luxurious,28.4030° N, 77.0690° E
270.0,4.0,4.0,3.0,6.0,Relatively New,sector 66,1,0,0,0,2211.2000000000003,Unfurnished,Semi Luxurious,28.3925° N, 77.0541° E
494.00000000000006,3.0,4.0,3.0,15.0,Moderately Old,sector 65,1,0,0,0,2434.4,Unfurnished,Luxurious,28.4030° N, 77.0690° E
175.0,4.0,4.0,2.0,10.0,Relatively New,sector 69,0,0,0,0,1608.0,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
125.0,4.0,5.0,2.0,8.0,Relatively New,sector 90,1,1,0,0,2060.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
92.0,3.0,4.0,3.0,4.0,Relatively New,sector 90,1,0,0,0,1500.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
130.0,4.0,5.0,2.0,9.0,Relatively New,sector 90,1,1,0,0,1980.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
62.0,2.0,2.0,1.0,4.0,Relatively New,sector 69,0,0,0,0,578.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
192.0,4.0,5.0,3.0,5.0,Relatively New,sector 69,1,0,0,0,1920.0,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
200.0,4.0,4.0,3.0,8.0,Relatively New,sector 56,0,0,0,0,1920.0,Fully Furnished,Semi Luxurious,28.4245° N, 77.0991° E
200.0,4.0,5.0,3.0,2.0,Relatively New,sector 70,1,0,0,0,1920.0,Fully Furnished,Semi Luxurious,28.3968° N, 77.0233° E
75.0,3.0,4.0,3.0,3.0,Relatively New,manesar,1,0,0,0,2934.0,Unfurnished,Semi Luxurious,28.3515° N, 76.9428° E
185.0,3.0,4.0,3.0,2.0,Relatively New,sector 85,1,1,0,0,1926.4,Fully Furnished,Semi Luxurious,28.4042° N, 76.9513° E
89.0,2.0,2.0,3.0,9.0,Relatively New,sector 91,0,0,0,0,1123.2,Unfurnished,Semi Luxurious,28.4014° N, 76.9225° E
